DoingBusinessAsName,PrincipalOfcrBusinessName,GrossReceiptsAmt,GroupReturnForAffiliatesInd,WebsiteAddressTxt,FormationYr,ActivityOrMissionDesc,VotingMembersGoverningBodyCnt,VotingMembersIndependentCnt,TotalEmployeeCnt,CYContributionsGrantsAmt,CYGrantsAndSimilarPaidAmt,CYBenefitsPaidToMembersAmt,CYSalariesCompEmpBnftPaidAmt,CYTotalProfFndrsngExpnsAmt,CYTotalFundraisingExpenseAmt,CYOtherExpensesAmt,CYTotalExpensesAmt,TotalAssetsBOYAmt,TotalAssetsEOYAmt,TotalLiabilitiesBOYAmt,TotalLiabilitiesEOYAmt,NetAssetsOrFundBalancesBOYAmt,DescribedInSection501c3Ind,ScheduleBRequiredInd,PoliticalCampaignActyInd,LobbyingActivitiesInd,DonorAdvisedFundInd,MoreThan5000KToOrgInd,MoreThan5000KToIndividualsInd,ProfessionalFundraisingInd,FundraisingActivitiesInd,GrantsToOrganizationsInd,GrantsToIndividualsInd,ScheduleJRequiredInd,GrantToRelatedPersonInd,BusinessRlnWithOrgMemInd,BusinessRlnWithFamMemInd,BusinessRlnWithOfficerEntInd,TerminateOperationsInd,PartialLiquidationInd,DisregardedEntityInd,RelatedEntityInd,RelatedOrganizationCtrlEntInd,TrnsfrExmptNonChrtblRltdOrgInd,ActivitiesConductedPrtshpInd,ScheduleORequiredInd,FilerEIN,TaxYear,PrincipalOfficerNm,SubjectToProxyTaxInd,TransactionWithControlEntInd,AllAffiliatesIncludedInd
YMCA Retirement Fund,SCOTT DOLFI,2931525471.0,False,WWW.YRETIREMENT.ORG,1921,To provide pension and welfare benefits for YMCA employees. (See Part III or Schedule O for the complete mission statement.),16.0,11.0,141.0,226969.0,217090.0,595326903.0,21614730.0,0.0,0.0,26998241.0,644156964.0,7129297904.0,7251001000.0,7494781091.0,7683028630.0,-365483187.0,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,135562401,2018,Ananda Sweet,False,True,True
YMCA Retirement Fund,SCOTT DOLFI,505705470.0,True,WWW.TIDES.ORG,1976,GRANTMAKING THROUGH DONOR ADVISED FUNDS/OTHER FUNDS TO ACCELERATE THE PACE OF SOCIAL CHANGE.,7.0,7.0,0.0,406381687.0,291149440.0,0.0,0.0,0.0,808804.0,13309624.0,304459064.0,313456165.0,400794634.0,56412090.0,39644444.0,257044075.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,510198509,2018,TUTI SCOTT,True,True,True
YMCA Retirement Fund,SCOTT DOLFI,105578694.0,False,www.rmef.org,1984,"THE MISSION OF THE ROCKY MOUNTAIN ELK FOUNDATION IS TO ENSURE THE FUTURE OF ELK, OTHER WILDLIFE, THEIR HABITAT AND OUR HUNTING HERITAGE. OUR MISSION INCLUDES FOUR CORE PROGRAMS; LAND PROTECTION, HABITAT STEWARDSHIP, ELK RESTORATION AND HUNTING HERITAGE.",20.0,17.0,169.0,38496310.0,1655579.0,0.0,12928432.0,25175.0,5933477.0,45181937.0,59791123.0,91595758.0,91465853.0,6421226.0,6821114.0,85174532.0,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,810421425,2018,R KYLE WEAVER,False,False,False
YMCA Retirement Fund,SCOTT DOLFI,4558510409.0,True,WWW.SCHWABCHARITABLE.ORG,1999,"OPERATING A DONOR ADVISED CHARITABLE GIVING PROGRAM THAT PROVIDES USEFUL INFORMATION, UNBIASED GUIDANCE AND ADVANTAGEOUS WAYS TO GIVE.",7.0,6.0,0.0,4364889684.0,2478188431.0,0.0,12254794.0,0.0,6006554.0,33851199.0,2524294424.0,12912865793.0,15316830044.0,17336941.0,105838209.0,12895528852.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,311640316,2018,KIMBERLY LAUGHTON,True,False,False
YMCA Retirement Fund,Dean M Harrison,6613657518.0,True,www.NM.Org,1999,THE PRIMARY MISSION OF THE NORTHWESTERN AFFILIATES INCLUDED IN THIS GROUP RETURN IS TO BE THE DESTINATION OF CHOICE FOR (CONTINUED IN SCHEDULE O),181.0,142.0,27954.0,65076110.0,18804578.0,0.0,2509249050.0,0.0,12419337.0,3622025759.0,6150079387.0,9984226689.0,11000741502.0,2725172406.0,3142226688.0,7259054283.0,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,True,364724966,2018,KIMBERLY LAUGHTON,True,True,True
YMCA Retirement Fund,Dean M Harrison,2019006.0,False,WWW.ASPENPHYS.ORG,1962,"THE CENTER IS A SCIENTIFIC ORGANIZATION WHICH PROMOTES ORGANIZED RESEARCH IN PHYSICS, ASTROPHYSICS AND RELATED FIELDS.",75.0,75.0,7.0,717866.0,240028.0,0.0,254821.0,0.0,2548.0,1408194.0,1903043.0,5883767.0,6154885.0,313321.0,442466.0,5570446.0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,846059504,2018,AMANDA JENKINS,False,True,True
YMCA Retirement Fund,Dean M Harrison,16590976551.0,True,www.UPMC.COM,2006,"HEALTHCARE, EDUCATION, AND RESEARCH",40.0,6.0,65218.0,103395767.0,69209857.0,0.0,5956892411.0,0.0,0.0,8857187513.0,14883289781.0,8020575053.0,8546151463.0,2324353487.0,2708333443.0,5696221566.0,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,208295721,2018,Edward T Karlovich,False,True,True
YMCA Retirement Fund,Dean M Harrison,900612.0,False,HTTP://WWW.EMETONLINE.ORG,2006,PROMOTE IDEAS AND SOLUTIONS FOR PEACE AND SECURITY IN THE UNITED STATES AND ISRAEL THROUGH SCHOLARLY ANALYSIS AND CRITICAL ASSESSMENT OF MIDDLE EAST ISSUES.,21.0,19.0,7.0,684387.0,0.0,0.0,420875.0,36000.0,79728.0,146150.0,603025.0,395760.0,553153.0,21060.0,27014.0,374700.0,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,204329740,2018,SARAH STERN,False,False,False
ANDERSON HOSPITAL,Dean M Harrison,202089945.0,False,WWW.ANDERSONHOSPITAL.ORG,1977,OUR COMMUNITY TURNS TO ANDERSON FIRST FOR ALL HEALTHCARE NEEDS.,22.0,21.0,1860.0,0.0,33506.0,0.0,78201060.0,0.0,0.0,100186092.0,178420658.0,241721904.0,249626331.0,74901192.0,81855748.0,166820712.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,370662561,2018,KEITH PAGE,False,True,False
PromiseShip,Judy F Rasmussen CPA,67075438.0,False,https://www.promiseship.org/,2009,PromiseShip tirelessly spans boundaries bringing powerful partners together to provide innovative solutions that transform lifes uncertainties into family wellbeing.,13.0,11.0,459.0,346316.0,473013.0,0.0,21650237.0,0.0,214322.0,45966929.0,68090179.0,7559547.0,6672142.0,6859675.0,6987011.0,699872.0,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,264436716,2018,KEITH PAGE,False,True,False
PromiseShip,Judy F Rasmussen CPA,12883578701.0,False,www.dignityhealth.org,1954,"Dignity Health is committed to furthering the healing ministry of Jesus through the delivery of affordable health care, advocacy for the poor and community partnerships.",14.0,12.0,56083.0,124346241.0,358621474.0,0.0,4906507486.0,0.0,0.0,4532139662.0,9797268622.0,15517283824.0,14297253487.0,8914942403.0,9163248752.0,6602341421.0,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,941196203,2018,DANIEL MORISSETTE CFO,False,True,False
PromiseShip,Judy F Rasmussen CPA,2237897.0,False,WWW.CTF4KIDS.ORG,1983,CHILD ABUSE/NEGLECT PREVENTION,17.0,17.0,5.0,2160491.0,1621432.0,0.0,404802.0,0.0,0.0,205862.0,2232096.0,4076409.0,4082210.0,8914942403.0,0.0,4076409.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,431486035,2018,JOHN B HESKETT,False,True,False
PromiseShip,Judy F Rasmussen CPA,1751997.0,True,N/A,1998,Provide programs to encourage communication between schools and parents. Provide funds for educational programs based on community identified needs.,15400.0,15400.0,0.0,389114.0,1266796.0,0.0,0.0,0.0,0.0,182206.0,1449002.0,1416337.0,1464063.0,8914942403.0,0.0,1416337.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,900265283,2018,Brittany Quintana,False,True,False
PromiseShip,Judy F Rasmussen CPA,71044520.0,True,WWW.OSINY.ORG,1980,"A SUPPORTING ORGANIZATION OF THE OPEN SPACE INSTITUTE, INC. THAT HOLDS LAND & CONSERVATION EASEMENTS.",27.0,26.0,0.0,12080600.0,17402249.0,0.0,7500928.0,0.0,744597.0,12676222.0,37579399.0,294297858.0,277145317.0,20743793.0,31300406.0,273554065.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,133028060,2018,CHRISTOPHER J ELLIMAN,True,True,False
PromiseShip,Judy F Rasmussen CPA,3707129.0,False,WWW.TEXAS-WILDLIFE.ORG,1985,"THE TEXAS WILDLIFE ASSOCIATION'S(TWA) MISSION IS SERVING TEXAS WILDLIFE AND ITS HABITAT WHILE PROTECTING PROPERTY RIGHTS, HUNTING HERITAGE, AND THE CONSERVATION EFFORTS OF THOSE WHO VALUE AND STEWARD WILDLIFE RESOURCES.TO SUPPORT OUR MISSION, THE TEXAS WILDLIFE ASSOCIATION:1)DISSEMINATES INFORMATIVE AND EDUCATIONAL MATERIAL ON WILDLIFE, LEGISLATIVE ISSUES, REGULATORY MATTERS, SCIENTIFIC FINDINGS, MANAGEMENT TECHNIQUES AND MEMBER NEWS THROUGH A MONTHLY MAGAZINE, TEXAS WILDLIFE, AND THROUGH SPECIAL MAILINGS, ELECTRONIC MEDIA, EXHIBITS, AND PRODUCTIONS.2)COOPERATES WITH OUR FRIENDS AT THE TEXAS WILDLIFE ASSOCIATION FOUNDATION, INC TO ENCOURAGE THE PARTICIPATION OF ALL AGES IN OUTDOOR EDUCATION, HUNTING, FISHING AND WILDLIFE-ORIENTED ACTIVITIES THROUGH ORGANIZED YOUTH HUNTS, ECOLOGY CAMPS, 4-H ENRICHMENT PROGRAMS, SCHOOL-BASED PROGRAMS AND TRAININGS, FIELD TRIPS, AND OTHER RELATED EDUCATIONAL PROGRAMS.3) ADMINISTERS THE TEXAS YOUTH HUNTING PROGRAM (IN CONJUCTION WITH THE TEXAS PARKS AND WI",196.0,195.0,22.0,2578552.0,74347.0,0.0,1322571.0,0.0,0.0,1766330.0,3163248.0,2366993.0,2213122.0,49657.0,60296.0,2317336.0,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,742393839,2018,R DAVID YEATES,True,True,False
PromiseShip,Judy F Rasmussen CPA,7274702.0,True,WWW.LWV.ORG,1920,"THE LEAGUE OF WOMEN VOTERS OF THE UNITED STATES, A NONPARTISAN ORGANIZATION, ENCOURAGES THE INFORMED AND ACTIVE PARTICIPATION OF CITIZENS IN GOVERNMENT, WORKS TO INCREASE THE UNDERSTANDING OF MAJOR PUBLIC POLICY ISSUES, AND INFLUENCES PUBLIC POLICY THROUGH EDUCATION AND ADVOCACY.",12.0,12.0,26.0,6188599.0,86774.0,0.0,1459157.0,621388.0,3150751.0,3670149.0,5837468.0,4698807.0,5543745.0,1425755.0,1276306.0,3273052.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,530115655,2018,VIRGINIA KASE,True,True,False
PromiseShip,Judy F Rasmussen CPA,5397923.0,True,ROSEHILLSFOUNDATION.ORG,1950,"SUPPORT QUALIFIED TAX-EXEMPT CHARITABLE ORGANIZATIONS WHICH PROMOTE THE WELFARE OF HUMANKIND, FOR THE BENEFIT OF PEOPLE IN SOUTHERN CALIFORNIA WITH EMPHASIS ON THE SAN GABRIEL VALLEY.",4.0,4.0,7.0,0.0,23096533.0,0.0,1458705.0,0.0,0.0,616849.0,25172087.0,504003460.0,461438100.0,288565.0,271185.0,503714895.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,951637466,2018,VICTORIA ROGERS,True,True,False
PromiseShip,Judy F Rasmussen CPA,5504983716.0,True,WWW.DELTADENTALINS.COM,1954,"TO ADVANCE DENTAL HEALTH AND ACCESS THROUGH EXCEPTIONAL DENTAL BENEFITS, SERVICE, TECHNOLOGY AND PROFESSIONAL SUPPORT.",11.0,9.0,2206.0,0.0,12929477.0,4674049803.0,293527117.0,0.0,0.0,312646261.0,5293152658.0,2529330485.0,2710139914.0,1248170971.0,1240231072.0,1281159514.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,941461312,2018,ALICIA F WEBER,True,True,False
PromiseShip,Judy F Rasmussen CPA,4539967683.0,True,WWW.SELECTHEALTH.ORG,1985,SEE SCHEDULE O.,14.0,10.0,1763.0,0.0,705531.0,0.0,138357627.0,0.0,0.0,2932339204.0,3071402362.0,1110057284.0,1160894213.0,607358683.0,582690481.0,502698601.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,870409820,2018,PATRICIA RICHARDS,True,True,False
NEVADA ADVOCATES FOR PLANNED PARENT,Judy F Rasmussen CPA,602551.0,False,WWW.NEVADAADVOCATES.ORG,2007,"NEVADA ADVOCATES FOR PLANNED PARENTHOOD AFFILIATES IS THE LOBBYING, EDUCATION AND POLITICAL ARM FOR THE PLANNED PARENTHOOD AFFILIATES IN NEVADA",9.0,9.0,3.0,602551.0,0.0,0.0,224758.0,0.0,0.0,271807.0,496565.0,53307.0,163073.0,607358683.0,3780.0,53307.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,743234716,2018,LINDSEY HARMON,True,True,False
NEVADA ADVOCATES FOR PLANNED PARENT,Judy F Rasmussen CPA,240847.0,True,N/A,2015,Planned Parenthood Advocates Pasadena and San Gabriel Valley (PP Advocates) is the advocacy and political arm of Planned Parenthood Pasadena and San Gabriel Valley.,12.0,11.0,0.0,240847.0,0.0,0.0,65611.0,0.0,37232.0,180493.0,246104.0,236456.0,240266.0,12611.0,21678.0,223845.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,475501097,2018,Sheri Bonner,True,True,True
NEVADA ADVOCATES FOR PLANNED PARENT,Judy F Rasmussen CPA,2814711.0,True,HTTP://WWW.COLORADO4H.ORG,2011,"FUNDS ARE PROVIDED TO OFFSET COSTS ASSOCIATED WITH LOCAL, STATE, REGIONAL, AND NATIONAL 4-H PROGRAMS AND CONFERENCES TO ALLOW MORE YOUTH TO PARTICIPATE.",12.0,12.0,0.0,1158416.0,228893.0,0.0,0.0,0.0,0.0,1826459.0,2055352.0,770995.0,904493.0,0.0,0.0,770995.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,464830470,2017,KENT SINGER,True,True,True
